id,title,authors,doi,arxiv_id,year,journal,application,source_api,url,pdf_url
323,Incorporation of Pd Catalyst into Highly Effective Borophene Nanosheet Co-Catalyst for Electrokinetics and Electrochemical Oxygen Reduction Reactions,"[""Wendy Mabhulusa"", ""Kutloano E. Sekhosana"", ""X. Fuku""]",10.1007/s11664-024-11113-w,,2024,Journal of Electronic Materials,,semantic_scholar,https://www.semanticscholar.org/paper/e7d0f7c61851a07d8a9abfce5342dc44925675bd,https://link.springer.com/content/pdf/10.1007/s11664-024-11113-w.pdf
324,Electrochemical Determination of Uric Acid Using a Nanocomposite Electrode with Molybdenum Disulfide/Multiwalled Carbon Nanotubes (MoS2@MWCNT),"[""Johisner Penagos-Llanos"", ""R. Segura"", ""Amaya Paz de la Vega"", ""Bryan Pich\u00fan"", ""Fabiana Liendo"", ""F. Riesco"", ""Edgar Nagles""]",10.3390/nano14110958,,2024,Nanomaterials,,semantic_scholar,https://www.semanticscholar.org/paper/a2f770f86e5a1e5e35626f7411b8e346d9bee723,https://www.mdpi.com/2079-4991/14/11/958/pdf?version=1717055870
325,Electrochemical performance of gold nanoparticles decorated on Multi-walled Carbon Nanotube (MWCNT) Screen-printed Electrode (SPE),"[""Fitria Yunita Dewi"", ""Soni Tri Cahyono"", ""Fakhri Hilmi"", ""A. R. Sanjaya"", ""Dian Wulan Hastuti"", ""N. Pratiwi"", ""Harry Kasuma Aliwarga"", ""P. Prajitno"", ""T. Ivandini"", ""Djati Handoko""]",10.1051/itmconf/20246101019,,2024,ITM Web of Conferences,,semantic_scholar,https://www.semanticscholar.org/paper/c8d759b0c6be335234e856f1a035aebfa52be3d3,https://www.itm-conferences.org/articles/itmconf/pdf/2024/04/itmconf_iscpms2024_01019.pdf
326,Designing a molecularly imprinted polymer-based electrochemical sensor for the sensitive and selective detection of the antimalarial chloroquine phosphate,"[""Ensar Piskin"", ""Ahmet \u00c7etinkaya"", ""M. A. Unal"", ""Briza P\u00e9rez-L\u00f3pez"", ""U. B. Gunatilake"", ""Saad Sene"", ""Y. Guari"", ""J. Larionova"", ""Eva Baldrich"", ""S. Ozkan""]",10.1007/s00604-024-06820-4,,2024,Microchimica Acta,,semantic_scholar,https://www.semanticscholar.org/paper/e07b4814102f8d297bd890b976108fb602500607,
327,Tube-Like Copper Cobalt Oxide Anchored with Multiwalled Carbon Nanotube Nanocomposites Based on a Glassy Carbon Electrode for the Electrochemical Detection of Nilutamide,"[""Saravana Pandi Sivaji"", ""K. Mariappan"", ""Tse-Wei Chen"", ""Shen-Ming Chen"", ""V. Sivaramakrishnan"", ""Te-wei Chiu"", ""M. Elsadek"", ""A. M. Al-Mohaimeed"", ""Mohamed Soliman Elshikh"", ""Jaysan Yu""]",10.1149/1945-7111/ad4de3,,2024,Journal of the Electrochemical Society,,semantic_scholar,https://www.semanticscholar.org/paper/8e439da1763fced50facfbd47ee8a0f02c7ec5cf,
328,Carbon Paste Electrode Modified with PMBP: A Sensitive Sensor for Electrochemical Detection of Acetaminophen,"[""Emi Norzehan Emi Norzehan"", ""Mohamad Mahbob Mohamad Mahbob"", ""Mohamad Syahrizal Ahmad Mohamad Syahrizal Ahmad"", ""Illyas Md Isa Illyas Md Isa"", ""Norhayati Hashim Norhayati Hashim"", ""Anwar Ul Hamid Anwar Ul Hamid"", ""Mohamad Idris Saidin and Suyanta M Si Mohamad Idris Saidin and Suyanta M Si""]",10.52568/001439/jcsp/46.02.2024,,2024,Journal of the Chemical Society of Pakistan,,semantic_scholar,https://www.semanticscholar.org/paper/597f9448eb2439272c53e04c614db240a2c5c449,
329,Vertical Graphene-Based Electrochemical Biosensor for Detection of Bleomycin,"[""C. Marculescu"", ""E. Chiriac"", ""P. Preda"", ""T. Burinaru"", ""M. Avram""]",10.1109/CAS62834.2024.10736730,,2024,International Semiconductor Conference,,semantic_scholar,https://www.semanticscholar.org/paper/58167643a0f1ec0d4096fd6d95f624e1d92a91ad,
330,"Optimally designed PVP-enabled electrospun Co, Cu, and Ni substrate-based carbon nanomaterials: morphological attributes and electrochemical performance","[""Aman Kumar"", ""Deepika Sharma"", ""Bhabani K. Satapathy""]",10.1007/s11051-024-05967-8,,2024,Journal of nanoparticle research,,semantic_scholar,https://www.semanticscholar.org/paper/b6809366f97cbd5da4769b59ca5749e4e13b083e,
432,NiO/MnO2 nanocomposite in addition of layered Reduced Graphene oxide (RGO) electrode for accountable supercapacitor application,"[""Gayathri Thangavel"", ""Kavitha Balakrishnan"", ""Nirmala Murugesan""]",10.62638/zasmat1120,,2024,Zastita Materijala,,crossref,https://doi.org/10.62638/zasmat1120,https://www.zastita-materijala.org/index.php/home/article/download/1120/945
434,Deposition of MnO2 on KOH-activated laser-produced graphene for a flexible planar micro-supercapacitor,"[""Shuang XI"", ""Xing-wei GAO"", ""Xi-ming CHENG"", ""Hui-long LIU""]",10.1016/j.carbon.2023.118548,,2024,Carbon,,crossref,https://doi.org/10.1016/j.carbon.2023.118548,
439,Novel graphene based MnO2/polyaniline nanohybrid material for efficient supercapacitor application,"[""Bhagyashri U. Tale"", ""Kailash R. Nemade"", ""Pradip V. Tekade""]",10.1007/s10934-024-01656-y,,2024,Journal of Porous Materials,,crossref,https://doi.org/10.1007/s10934-024-01656-y,https://link.springer.com/content/pdf/10.1007/s10934-024-01656-y.pdf
452,Wet spinning for high-performance fiber supercapacitor based on Fe-doped MnO2 and graphene,"[""Xinyue Cheng"", ""Xiaojuan Tian"", ""Shiqin Liao"", ""Qingqing Wang"", ""Qufu Wei""]",10.1016/j.carbon.2024.119572,,2024,Carbon,,crossref,https://doi.org/10.1016/j.carbon.2024.119572,
467,3DA: Assessing 3D-Printed Electrodes for Measuring Electrodermal Activity,"[""Martin Schmitz"", ""Dominik Sch\u00f6n"", ""Henning Klagemann"", ""Thomas Kosch""]",10.1145/3613905.3650938,2401.17709v2,2024,,,arxiv,http://arxiv.org/abs/2401.17709v2,https://arxiv.org/pdf/2401.17709v2
481,Projection-based preprocessing for electrical impedance tomography to reduce the effect of electrode contacts,"[""Altti J\u00e4\u00e4skel\u00e4inen"", ""Jussi Toivanen"", ""Asko H\u00e4nninen"", ""Ville Kolehmainen"", ""Nuutti Hyv\u00f6nen""]",,2412.15009v1,2024,,,arxiv,http://arxiv.org/abs/2412.15009v1,https://arxiv.org/pdf/2412.15009v1
488,Using Electrical Impedance Spectroscopy to Separately Quantify the Effect of Strain on Nanosheet and Junction Resistance in Printed Nanosheet Networks,"[""Eoin Caffrey"", ""Tian Carey"", ""Luke Doolan"", ""Anthony Dawson"", ""Emmet Coleman"", ""Zdenek Sofer"", ""Oran Cassidy"", ""Cian Gabbett"", ""Jonathan N. Coleman""]",,2410.19911v1,2024,,,arxiv,http://arxiv.org/abs/2410.19911v1,https://arxiv.org/pdf/2410.19911v1
495,Fabrication of n+ contact on p-type high pure Ge by cathodic electrodeposition of Li and impedance analysis of n+/p diode at low temperatures,"[""Manoranjan Ghosh"", ""Pravahan Salunke"", ""Shreyas Pitale"", ""S. G. Singh"", ""G. D. Patra"", ""Shashwati Sen""]",,2407.05799v1,2024,,,arxiv,http://arxiv.org/abs/2407.05799v1,https://arxiv.org/pdf/2407.05799v1
522,Screen Printed Electrochemical Sensors: Textile Effect on pH Sensing,"[""Saima Qureshi"", ""Goran M. Stojanovi\u0107""]",10.1109/iwis63047.2024.10847234,,2024,2024 International Workshop on Impedance Spectroscopy (IWIS),,crossref,https://doi.org/10.1109/iwis63047.2024.10847234,
527,"Review for ""Electrochemical evaluation of screen-printed sensor manufacturing and LOx enzyme immobilization for lactate biomarker detection: influence of reference electrode material""",[],10.1039/d4ra06473a/v1/review2,,2024,,,crossref,https://doi.org/10.1039/d4ra06473a/v1/review2,
531,Multiphysics Modeling of Electrochemical Impedance Spectroscopy Responses of SAM-Modified Screen-Printed Electrodes,"[""Lara Franchin"", ""Stefano Bonaldo""]",10.3390/s24030858,,2024,Sensors,,crossref,https://doi.org/10.3390/s24030858,
539,Modification of Screen-Printed Carbon Electrode with Nanogold for Detection of Glucose,[],10.55373/mjchem.v26i5.90,,2024,MALAYSIAN JOURNAL OF CHEMISTRY,,crossref,https://doi.org/10.55373/mjchem.v26i5.90,
548,Physics-Informed Machine Learning for Battery Degradation Diagnostics: A Comparison of State-of-the-Art Methods,"[""Sina Navidi"", ""Adam Thelen"", ""Tingkai Li"", ""Chao Hu""]",10.1016/j.ensm.2024.103343,2404.04429v1,2024,Energy Storage Materials (2024): 103343,,arxiv,http://arxiv.org/abs/2404.04429v1,https://arxiv.org/pdf/2404.04429v1
559,Aerosol Jet Printing of High-Temperature Multimodal Sensors for Strain and Temperature Sensing,"[""Md. Omarsany Bappy"", ""Qiang Jiang"", ""Stephanie Atampugre"", ""Yanliang Zhang""]",,2403.01524v1,2024,,,arxiv,http://arxiv.org/abs/2403.01524v1,https://arxiv.org/pdf/2403.01524v1
564,Unveiling the Potential of AI for Nanomaterial Morphology Prediction,"[""Ivan Dubrovsky"", ""Andrei Dmitrenko"", ""Aleksei Dmitrenko"", ""Nikita Serov"", ""Vladimir Vinogradov""]",,2406.02591v1,2024,"Proceedings of the 41 st International Conference on Machine Learning. PMLR 235, 2024, 11957--11978",,arxiv,http://arxiv.org/abs/2406.02591v1,https://arxiv.org/pdf/2406.02591v1
574,Few photons probe third-order nonlinear properties of nanomaterials in a plasmonic nanocavity,"[""Anupa Kumari"", ""MohammadReza Aghdaee"", ""Mathis Van de Voorde"", ""Oluwafemi S. Ojambati""]",,2411.02315v1,2024,,,arxiv,http://arxiv.org/abs/2411.02315v1,https://arxiv.org/pdf/2411.02315v1
581,Battery GraphNets : Relational Learning for Lithium-ion Batteries(LiBs) Life Estimation,"[""Sakhinana Sagar Srinivas"", ""Rajat Kumar Sarkar"", ""Venkataramana Runkana""]",,2408.07624v1,2024,,,arxiv,http://arxiv.org/abs/2408.07624v1,https://arxiv.org/pdf/2408.07624v1
594,Enhancing Battery Performance and Safety Through Nanomaterial Coatings,"[""Ziqin Meng""]",10.54097/c6mtz744,,2024,"Highlights in Science, Engineering and Technology",,crossref,https://doi.org/10.54097/c6mtz744,https://drpress.org/ojs/index.php/HSET/article/download/26838/26380
602,Formulation of Conductive Inks for DIW Printed Battery Electrodes,"[""Preston Lawson"", ""Megan Freyman"", ""Swetha Chandrasekaran""]",10.2172/2439676,,2024,,,crossref,https://doi.org/10.2172/2439676,
606,3D Printed Gallium Battery with Outstanding Energy Storage: Toward Fully Printed Battery‐on‐the‐Board Soft Electronics,"[""Marta Calisto Freitas"", ""Afsaneh L. Sanati"", ""Pedro Alhais Lopes"", ""Andr\u00e9 F. Silva"", ""Mahmoud Tavakoli""]",10.1002/smll.202304716,,2024,Small,,crossref,https://doi.org/10.1002/smll.202304716,
622,Nanomaterial coating for layered lithium rich transition metal oxide cathode for lithium-ion battery,"[""Sanjana S. Bhosale"", ""Zhineng Sun"", ""Ruoyu Hong""]",10.1515/ntrev-2024-0034,,2024,Nanotechnology Reviews,,crossref,https://doi.org/10.1515/ntrev-2024-0034,
648,High strength self-healable supercapacitor based on supramolecular polymer hydrogel with upper critical solubility temperature,"[""Roman Elashnikov"", ""Olena Khrystonko"", ""Tereza Jilkov\u00e1"", ""Silvie Rimpelov\u00e1"", ""Zdenka Kolsk\u00e1"", ""V\u00e1clav \u0160vor\u010d\u00edk"", ""Oleksiy Lyutakov""]",,2407.14354v1,2024,,,arxiv,http://arxiv.org/abs/2407.14354v1,https://arxiv.org/pdf/2407.14354v1
651,On Supercapacitors Time-Domain Spectroscopy. C/R Characteristic Slope,"[""Dmitry Valentinovich Agafonov"", ""Arina Romanovna Kuznetsova"", ""Mikhail Evgenievich Kompan"", ""Vladislav Gennadievich Malyshkin""]",10.1016/j.jpowsour.2024.234196,2401.06409v2,2024,Journal of Power Sources 598 (2024) 234196,,arxiv,http://arxiv.org/abs/2401.06409v2,https://arxiv.org/pdf/2401.06409v2
669,Development of MnO2/rGO Composite Electrodes for Enhanced Electrochemical Supercapacitor Performance,"[""A. Saravanan"", ""P Arunachalam"", ""Ganta Raghotham Reddy"", ""V. Vijayan""]",10.14447/jnmes.v27i3.a06,,2024,Journal of New Materials for Electrochemical Systems,,crossref,https://doi.org/10.14447/jnmes.v27i3.a06,
678,Fabrication of PPy/PANI/MnO2-based electrode and its electrochemical evaluation for supercapacitor applications,"[""Priyanka Elumalai"", ""Julie Charles"", ""L. John Kennedy""]",10.1007/s11581-024-05794-w,,2024,Ionics,,crossref,https://doi.org/10.1007/s11581-024-05794-w,https://link.springer.com/content/pdf/10.1007/s11581-024-05794-w.pdf
715,Manganese oxide-functionalized graphene sponge electrodes for electrochemical chlorine-free disinfection of tap water,"[""Anna Segues Codina"", ""Natalia Sergienko"", ""Carles M. Borrego"", ""Jelena Radjenovic""]",10.1016/j.cej.2023.145082,2410.02836v1,2024,"Chemical Engineering Journal, 2023, 472,145082",,arxiv,http://arxiv.org/abs/2410.02836v1,https://arxiv.org/pdf/2410.02836v1
717,Micro-Raman spectroscopy of graphene defects and tracing the oxidation process caused by UV exposure,"[""Somayeh Gholipour"", ""Maryam Bahreini"", ""Mohamad Reza Jafarfard""]",,2403.13191v1,2024,,,arxiv,http://arxiv.org/abs/2403.13191v1,https://arxiv.org/pdf/2403.13191v1
743,"Review for ""Graphene oxide–cerium oxide nanocomposite modified gold electrode for ultrasensitive detection of chlorpyrifos pesticide""",[],10.1039/d4ra04406a/v1/review3,,2024,,,crossref,https://doi.org/10.1039/d4ra04406a/v1/review3,
778,Hybrid Precoding With Low-Resolution PSs for Wideband Terahertz Communication Systems in The Face of Beam Squint,"[""Yang Wang"", ""Chuang Yang"", ""Mugen Peng""]",10.1109/TBC.2025.3550020,2406.16303v1,2024,"in IEEE Transactions on Broadcasting, vol. 71, no. 2, pp. 453-466, June 2025",,arxiv,http://arxiv.org/abs/2406.16303v1,https://arxiv.org/pdf/2406.16303v1
817,Tackling Electrode Shift In Gesture Recognition with HD-EMG Electrode Subsets,"[""Joao Pereira"", ""Dimitrios Chalatsis"", ""Balint Hodossy"", ""Dario Farina""]",,2401.02773v1,2024,ICASSP 2024,,arxiv,http://arxiv.org/abs/2401.02773v1,https://arxiv.org/pdf/2401.02773v1
856,Polyisobutylene Encapsulated PEDOT: Pss Electrode Honeycomb Skeleton Electrolyte for Moisture Resistant Electro‐Ionic Soft Artificial Muscles,"[""Umar Raza"", ""Martin Niemiec"", ""Kyungjin Kim""]",10.1002/admt.202301584,,2024,Advanced Materials Technologies,,crossref,https://doi.org/10.1002/admt.202301584,
871,Cumulenic sp-carbon Atomic Wires Wrapped Polymers for Supercapacitor Application,"[""Subrata Ghosh"", ""Massimiliano Righi"", ""Simone Melesi"", ""Yu Qiu"", ""Rik R. Tykwinski"", ""Carlo S. Casari""]",10.1016/j.carbon.2024.119952,2410.23058v1,2024,Carbon 2025,,arxiv,http://arxiv.org/abs/2410.23058v1,https://arxiv.org/pdf/2410.23058v1
967,Controllable gas sensitivity of Mg/CuO nanocomposite films measured in methanol vapor,"[""C. A. Samarahewa""]",,2402.04886v1,2024,,,arxiv,http://arxiv.org/abs/2402.04886v1,https://arxiv.org/pdf/2402.04886v1
1033,FlashSpeech: Efficient Zero-Shot Speech Synthesis,"[""Zhen Ye"", ""Zeqian Ju"", ""Haohe Liu"", ""Xu Tan"", ""Jianyi Chen"", ""Yiwen Lu"", ""Peiwen Sun"", ""Jiahao Pan"", ""Weizhen Bian"", ""Shulin He"", ""Wei Xue"", ""Qifeng Liu"", ""Yike Guo""]",,2404.14700v4,2024,,,arxiv,http://arxiv.org/abs/2404.14700v4,https://arxiv.org/pdf/2404.14700v4
1043,Impact of the electrode material on the performance of light-emitting electrochemical cells,"[""Anton Kirch"", ""So-Ra Park"", ""Joan R\u00e0fols-Rib\u00e9"", ""Johannes A. Kassel"", ""Xiaoying Zhang"", ""Shi Tang"", ""Christian Larsen"", ""Ludvig Edman""]",,2410.14465v1,2024,,,arxiv,http://arxiv.org/abs/2410.14465v1,https://arxiv.org/pdf/2410.14465v1
1061,A facile one-pot hydrothermal synthesis as an efficient method to modulate the potassium content of cryptomelane and its effects on the redox and catalytic properties,"[""Huiyan Pan"", ""Xiaowei Chen"", ""Oihane Sanz"", ""Miguel A. Cauqui"", ""Jose M. Rodriguez-Izquierdo"", ""Juan J. Delgado""]",10.1016/S1872-2067(19)63339-5,2401.14144v1,2024,Chinese Journal of Catalysis 40 (2019) 940-952,,arxiv,http://arxiv.org/abs/2401.14144v1,https://arxiv.org/pdf/2401.14144v1
1069,Constructing artificial life and materials scientists with accelerated AI using Deep AndersoNN,"[""Saleem Abdul Fattah Ahmed Al Dajani"", ""David Keyes""]",,2407.19724v1,2024,"International Conference on Machine Learning (ICML). Machine Learning for Life and Material Science (ML4LMS) Workshop, May 2024",,arxiv,http://arxiv.org/abs/2407.19724v1,https://arxiv.org/pdf/2407.19724v1
1092,Microwave‐assisted hydrothermal synthesis and characterisation of cobalt phosphate nanosheets as electrode material for high‐performance supercapacitors,"[""Elochukwu S. Agudosi"", ""Jia En Goh"", ""Mohammad Khalid"", ""Koduri Ramam"", ""Felipe Sanhueza""]",10.1002/est2.680,,2024,Energy Storage,,crossref,https://doi.org/10.1002/est2.680,
1109,"Review for ""Synthesis of NiO-SnO2 cauliflower-like gas sensor material using a facile hydrothermal method for acetone detection""",[],10.1088/2053-1591/ad80fe/v1/review2,,2024,,,crossref,https://doi.org/10.1088/2053-1591/ad80fe/v1/review2,
1122,Scalable fabrication of erbium-doped high-Q silica microtoroid resonators via sol-gel coating,"[""Riku Imamura"", ""Shun Fujii"", ""Keigo Nagashima"", ""Takasumi Tanabe""]",,2411.11018v1,2024,,,arxiv,http://arxiv.org/abs/2411.11018v1,https://arxiv.org/pdf/2411.11018v1
1149,Investigation of the anatase-to-rutile transition for TiO$_2$ sol-gel coatings with refractive index up to 2.7,"[""Martin O'Byrne"", ""Badre Kerzabi"", ""Marco Abbarchi"", ""Alejo Lifschitz"", ""Tony Zamora"", ""Victor Malgras"", ""Anthony Gourdin"", ""Mehrnaz Modaresialam"", ""David Grosso"", ""Magali Putero""]",10.1016/j.tsf.2023.140193,2410.13324v1,2024,"Thin Solid Films, 2024, 790, pp.140193",,arxiv,http://arxiv.org/abs/2410.13324v1,https://arxiv.org/pdf/2410.13324v1
1208,Radiative Transfer and its Impact on Determination of Thermal Diffusivity in Thin Films,"[""O. Yu Troitsky"", ""H. Reiss""]",,2401.10277v1,2024,High Temperatures - High Pressures 46/4-5 (2017) 313 - 341,,arxiv,http://arxiv.org/abs/2401.10277v1,https://arxiv.org/pdf/2401.10277v1
1257,Electrodeposition of Cu2FeSnS4 thin films for solar cell applications: mechanism of deposition and influence of Fe2+ concentration,"[""Omar Ait Layachi"", ""Abderrazzak Boudouma"", ""Hala Hrir"", ""S. Azmi"", ""Yousra Fariat"", ""Imane Battiwa"", ""A. Moujib"", ""Elmati Khoumri""]",10.1007/s10008-024-06060-9,,2024,Journal of Solid State Electrochemistry,,semantic_scholar,https://www.semanticscholar.org/paper/684c988a96ae381a146ae7005825dc40d1b44bd0,
1258,Characterization of ZnSe Thin Film Electrodeposited at Room Temperature in Aqueous Medium without Complexing Agents,"[""Sevda \u0130ldan \u00d6zmen""]",10.17776/csj.1455751,,2024,Cumhuriyet Science Journal,,semantic_scholar,https://www.semanticscholar.org/paper/0aedf8f53de257839ae14c3d7f756c3f9de69ea7,https://doi.org/10.17776/csj.1455751
1297,"Synthesis, analysis, and characterizations of microspherical MoO3 thin films for energy storage","[""Aruna R. Patil"", ""R. S. Desai"", ""Girish U. Kamble"", ""Anita Tawade"", ""K. K. K. Sharma"", ""J. H. Kim"", ""D. Dalavi""]",10.1007/s10854-024-12361-6,,2024,Journal of Materials Science: Materials in Electronics,,semantic_scholar,https://www.semanticscholar.org/paper/9d2b6711a7621ee996b7a260b108aa1fa631af93,
1300,Electrochemistry of Molybdenum Single Crystals and Thin Wires in Cyanide and Gold Cyanide Electrolytes,"[""Ulrik Palmqvist"", ""Peter Leisner"", ""E. Ahlberg""]",10.1149/1945-7111/ad39ad,,2024,Journal of the Electrochemical Society,,semantic_scholar,https://www.semanticscholar.org/paper/8e77a90b031d24c652fc5f7c09c8238a7acd7199,https://iopscience.iop.org/article/10.1149/1945-7111/ad39ad/pdf
